2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxPtlHomepageMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxPtlHomepageMapper' mapperInterface
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxPtlHomepageMapper'.
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxPtlSchemeConfigMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxPtlSchemeConfigMapper' mapperInterface
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxPtlSchemeConfigMapper'.
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxPtlSchemeMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxPtlSchemeMapper' mapperInterface
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxPtlSchemeMapper'.
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxPtlThemeMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxPtlThemeMapper' mapperInterface
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxPtlThemeMapper'.
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxRsCloudSoftMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxRsCloudSoftMapper' mapperInterface
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxRsCloudSoftMapper'.
2018-10-31 12:01:02.230 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxRsCloudSoftOrgMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxRsCloudSoftOrgMapper' mapperInterface
2018-10-31 12:01:02.231 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxRsCloudSoftOrgMapper'.
2018-10-31 12:01:02.231 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxRsTmnMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxRsTmnMapper' mapperInterface
2018-10-31 12:01:02.231 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxRsTmnMapper'.
2018-10-31 12:01:02.231 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxSccObjMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxSccObjMapper' mapperInterface
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxSccObjMapper'.
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxSccOpsMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxSccOpsMapper' mapperInterface
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxSccOpsMapper'.
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxSsoConfigMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxSsoConfigMapper' mapperInterface
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxSsoConfigMapper'.
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'agxSsoLoginMapper' and 'com.augurit.agcloud.opus.common.mapper.AgxSsoLoginMapper' mapperInterface
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'agxSsoLoginMapper'.
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuAcAppOrgMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuAcAppOrgMapper' mapperInterface
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuAcAppOrgMapper'.
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuAcRolePosMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuAcRolePosMapper' mapperInterface
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuAcRolePosMapper'.
2018-10-31 12:01:02.232 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuAcRoleUserMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuAcRoleUserMapper' mapperInterface
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuAcRoleUserMapper'.
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsChannelAttrMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsChannelAttrMapper' mapperInterface
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsChannelAttrMapper'.
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsChannelExtMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsChannelExtMapper' mapperInterface
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsChannelExtMapper'.
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsChannelMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsChannelMapper' mapperInterface
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsChannelMapper'.
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsChannelModelMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsChannelModelMapper' mapperInterface
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsChannelModelMapper'.
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentAttachmentMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentAttachmentMapper' mapperInterface
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentAttachmentMapper'.
2018-10-31 12:01:02.233 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentAttrMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentAttrMapper' mapperInterface
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentAttrMapper'.
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentCommentExtMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentCommentExtMapper' mapperInterface
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentCommentExtMapper'.
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentCommentMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentCommentMapper' mapperInterface
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentCommentMapper'.
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentCountMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentCountMapper' mapperInterface
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentCountMapper'.
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentExtMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentExtMapper' mapperInterface
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentExtMapper'.
2018-10-31 12:01:02.234 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentGroupViewMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentGroupViewMapper' mapperInterface
2018-10-31 12:01:02.235 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentGroupViewMapper'.
2018-10-31 12:01:02.235 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentMapper' mapperInterface
2018-10-31 12:01:02.235 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentMapper'.
2018-10-31 12:01:02.235 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentPictureMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentPictureMapper' mapperInterface
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentPictureMapper'.
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentTagMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentTagMapper' mapperInterface
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentTagMapper'.
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentTxtMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentTxtMapper' mapperInterface
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentTxtMapper'.
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsContentTypeMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsContentTypeMapper' mapperInterface
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsContentTypeMapper'.
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsFileMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsFileMapper' mapperInterface
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsFileMapper'.
2018-10-31 12:01:02.236 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsGroupMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsGroupMapper' mapperInterface
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsGroupMapper'.
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsModelItemMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsModelItemMapper' mapperInterface
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsModelItemMapper'.
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuCmsModelMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuCmsModelMapper' mapperInterface
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuCmsModelMapper'.
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuLogUserLoginMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuLogUserLoginMapper' mapperInterface
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuLogUserLoginMapper'.
2018-10-31 12:01:02.237 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmLogMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmLogMapper' mapperInterface
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmLogMapper'.
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmOrgAdminMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmOrgAdminMapper' mapperInterface
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmOrgAdminMapper'.
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmOrgLeaderMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmOrgLeaderMapper' mapperInterface
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmOrgLeaderMapper'.
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmOrgMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmOrgMapper' mapperInterface
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmOrgMapper'.
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmOrgRespMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmOrgRespMapper' mapperInterface
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmOrgRespMapper'.
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmPosMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmPosMapper' mapperInterface
2018-10-31 12:01:02.238 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmPosMapper'.
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmPosRespMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmPosRespMapper' mapperInterface
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmPosRespMapper'.
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmRelPosMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmRelPosMapper' mapperInterface
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmRelPosMapper'.
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmRelPosOrgMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmRelPosOrgMapper' mapperInterface
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmRelPosOrgMapper'.
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmRelUserMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmRelUserMapper' mapperInterface
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmRelUserMapper'.
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmRelUserOrgMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmRelUserOrgMapper' mapperInterface
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmRelUserOrgMapper'.
2018-10-31 12:01:02.239 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmTagMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmTagMapper' mapperInterface
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmTagMapper'.
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmTagUserMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmTagUserMapper' mapperInterface
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmTagUserMapper'.
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserHobbyMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserHobbyMapper' mapperInterface
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserHobbyMapper'.
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserIdentityMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserIdentityMapper' mapperInterface
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserIdentityMapper'.
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoCertMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoCertMapper' mapperInterface
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoCertMapper'.
2018-10-31 12:01:02.240 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoEduMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoEduMapper' mapperInterface
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoEduMapper'.
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoExTitleMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoExTitleMapper' mapperInterface
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoExTitleMapper'.
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoInTitleMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoInTitleMapper' mapperInterface
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoInTitleMapper'.
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoMapper' mapperInterface
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoMapper'.
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoPosChangeMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoPosChangeMapper' mapperInterface
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoPosChangeMapper'.
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoPosCostMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoPosCostMapper' mapperInterface
2018-10-31 12:01:02.241 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoPosCostMapper'.
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserInfoWorkMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserInfoWorkMapper' mapperInterface
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserInfoWorkMapper'.
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserMapper' mapperInterface
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserMapper'.
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserMenuMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserMenuMapper' mapperInterface
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserMenuMapper'.
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserOnlineHistMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserOnlineHistMapper' mapperInterface
2018-10-31 12:01:02.242 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserOnlineHistMapper'.
2018-10-31 12:01:02.243 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserOnlineMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserOnlineMapper' mapperInterface
2018-10-31 12:01:02.244 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserOnlineMapper'.
2018-10-31 12:01:02.244 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserOrgMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserOrgMapper' mapperInterface
2018-10-31 12:01:02.244 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserOrgMapper'.
2018-10-31 12:01:02.244 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuOmUserPosMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuOmUserPosMapper' mapperInterface
2018-10-31 12:01:02.244 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'opuOmUserPosMapper'.
2018-10-31 12:01:02.244 DEBUG 6756 --- [main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'opuPtlInitMapper' and 'com.augurit.agcloud.opus.common.mapper.OpuPtlInitMapper' mapperInterface
